2024-03-03 16:17:24,592 - INFO - torch_version:2.1.1+cpu
2024-05-07 15:48:32,384 - DEBUG - Epoch 46 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0461])), ('gpr_list.1.kernel.length_scale', tensor([1.0463])), ('gpr_list.1.kernel.signal_variance', tensor([0.9540])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0425)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,396 - DEBUG - Epoch 47 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0471])), ('gpr_list.1.kernel.length_scale', tensor([1.0473])), ('gpr_list.1.kernel.signal_variance', tensor([0.9530])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0433)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,405 - DEBUG - Epoch 48 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0481])), ('gpr_list.1.kernel.length_scale', tensor([1.0483])), ('gpr_list.1.kernel.signal_variance', tensor([0.9520])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0440)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,415 - DEBUG - Epoch 49 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0491])), ('gpr_list.1.kernel.length_scale', tensor([1.0494])), ('gpr_list.1.kernel.signal_variance', tensor([0.9510])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0448)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,426 - DEBUG - Epoch 50 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0501])), ('gpr_list.1.kernel.length_scale', tensor([1.0504])), ('gpr_list.1.kernel.signal_variance', tensor([0.9500])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0456)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,436 - DEBUG - Epoch 51 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0511])), ('gpr_list.1.kernel.length_scale', tensor([1.0514])), ('gpr_list.1.kernel.signal_variance', tensor([0.9490])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0463)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,447 - DEBUG - Epoch 52 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0521])), ('gpr_list.1.kernel.length_scale', tensor([1.0524])), ('gpr_list.1.kernel.signal_variance', tensor([0.9480])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0471)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,458 - DEBUG - Epoch 53 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0531])), ('gpr_list.1.kernel.length_scale', tensor([1.0534])), ('gpr_list.1.kernel.signal_variance', tensor([0.9470])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0478)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,469 - DEBUG - Epoch 54 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0542])), ('gpr_list.1.kernel.length_scale', tensor([1.0544])), ('gpr_list.1.kernel.signal_variance', tensor([0.9460])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0485)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,480 - DEBUG - Epoch 55 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0552])), ('gpr_list.1.kernel.length_scale', tensor([1.0555])), ('gpr_list.1.kernel.signal_variance', tensor([0.9450])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0492)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,491 - DEBUG - Epoch 56 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0562])), ('gpr_list.1.kernel.length_scale', tensor([1.0565])), ('gpr_list.1.kernel.signal_variance', tensor([0.9440])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0499)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,500 - DEBUG - Epoch 57 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0572])), ('gpr_list.1.kernel.length_scale', tensor([1.0575])), ('gpr_list.1.kernel.signal_variance', tensor([0.9430])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0506)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,511 - DEBUG - Epoch 58 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0582])), ('gpr_list.1.kernel.length_scale', tensor([1.0585])), ('gpr_list.1.kernel.signal_variance', tensor([0.9420])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0513)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,522 - DEBUG - Epoch 59 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0592])), ('gpr_list.1.kernel.length_scale', tensor([1.0595])), ('gpr_list.1.kernel.signal_variance', tensor([0.9410])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0520)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,533 - DEBUG - Epoch 60 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0602])), ('gpr_list.1.kernel.length_scale', tensor([1.0605])), ('gpr_list.1.kernel.signal_variance', tensor([0.9400])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0527)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,544 - DEBUG - Epoch 61 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0612])), ('gpr_list.1.kernel.length_scale', tensor([1.0616])), ('gpr_list.1.kernel.signal_variance', tensor([0.9390])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0533)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,555 - DEBUG - Epoch 62 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0622])), ('gpr_list.1.kernel.length_scale', tensor([1.0626])), ('gpr_list.1.kernel.signal_variance', tensor([0.9380])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0540)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,565 - DEBUG - Epoch 63 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0632])), ('gpr_list.1.kernel.length_scale', tensor([1.0636])), ('gpr_list.1.kernel.signal_variance', tensor([0.9370])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0546)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,575 - DEBUG - Epoch 64 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0642])), ('gpr_list.1.kernel.length_scale', tensor([1.0646])), ('gpr_list.1.kernel.signal_variance', tensor([0.9360])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0553)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,585 - DEBUG - Epoch 65 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0652])), ('gpr_list.1.kernel.length_scale', tensor([1.0656])), ('gpr_list.1.kernel.signal_variance', tensor([0.9350])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0559)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,595 - DEBUG - Epoch 66 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0662])), ('gpr_list.1.kernel.length_scale', tensor([1.0667])), ('gpr_list.1.kernel.signal_variance', tensor([0.9340])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0565)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,604 - DEBUG - Epoch 67 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0672])), ('gpr_list.1.kernel.length_scale', tensor([1.0677])), ('gpr_list.1.kernel.signal_variance', tensor([0.9330])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0571)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,614 - DEBUG - Epoch 68 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0682])), ('gpr_list.1.kernel.length_scale', tensor([1.0687])), ('gpr_list.1.kernel.signal_variance', tensor([0.9320])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0577)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,625 - DEBUG - Epoch 69 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0692])), ('gpr_list.1.kernel.length_scale', tensor([1.0697])), ('gpr_list.1.kernel.signal_variance', tensor([0.9310])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0583)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,635 - DEBUG - Epoch 70 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0703])), ('gpr_list.1.kernel.length_scale', tensor([1.0707])), ('gpr_list.1.kernel.signal_variance', tensor([0.9300])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0589)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,646 - DEBUG - Epoch 71 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0713])), ('gpr_list.1.kernel.length_scale', tensor([1.0717])), ('gpr_list.1.kernel.signal_variance', tensor([0.9290])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0595)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,657 - DEBUG - Epoch 72 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0723])), ('gpr_list.1.kernel.length_scale', tensor([1.0728])), ('gpr_list.1.kernel.signal_variance', tensor([0.9280])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0600)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,701 - DEBUG - Epoch 73 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0733])), ('gpr_list.1.kernel.length_scale', tensor([1.0738])), ('gpr_list.1.kernel.signal_variance', tensor([0.9270])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0606)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,722 - DEBUG - Epoch 74 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0743])), ('gpr_list.1.kernel.length_scale', tensor([1.0748])), ('gpr_list.1.kernel.signal_variance', tensor([0.9260])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0611)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,732 - DEBUG - Epoch 75 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0753])), ('gpr_list.1.kernel.length_scale', tensor([1.0758])), ('gpr_list.1.kernel.signal_variance', tensor([0.9250])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0617)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,742 - DEBUG - Epoch 76 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0763])), ('gpr_list.1.kernel.length_scale', tensor([1.0768])), ('gpr_list.1.kernel.signal_variance', tensor([0.9240])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0622)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,752 - DEBUG - Epoch 77 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0773])), ('gpr_list.1.kernel.length_scale', tensor([1.0778])), ('gpr_list.1.kernel.signal_variance', tensor([0.9230])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0627)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,763 - DEBUG - Epoch 78 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0783])), ('gpr_list.1.kernel.length_scale', tensor([1.0789])), ('gpr_list.1.kernel.signal_variance', tensor([0.9220])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0632)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,774 - DEBUG - Epoch 79 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0793])), ('gpr_list.1.kernel.length_scale', tensor([1.0799])), ('gpr_list.1.kernel.signal_variance', tensor([0.9210])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0637)), ('rho_list.1', tensor(1.))])
2024-05-07 15:48:32,784 - DEBUG - Epoch 80 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.9028])), ('gpr_list.0.kernel.length_scale', tensor([0.8956])), ('gpr_list.0.kernel.signal_variance', tensor([0.9756])), ('gpr_list.1.log_beta', tensor([1.0803])), ('gpr_list.1.kernel.length_scale', tensor([1.0809])), ('gpr_list.1.kernel.signal_variance', tensor([0.9200])), ('gpr_list.2.log_beta', tensor([1.])), ('gpr_list.2.kernel.length_scale', tensor([1.])), ('gpr_list.2.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.0642)), ('rho_list.1', tensor(1.))])
